"hrtf_type","dataset","subject","name_gui","name_short","url","url_alternative","gdrive_url_max","gdrive_url_high","flip_polarity","highest_res","limited_res","ash_version_reference","local_version","gain","flip_azimuths_fb","flip_polarity_original","name_gui_original","name_short_original","default","description","hrtf_index","hrtf_index_max","npy_included_high","npy_included_max"
"Human Listener","Listen","1054","1054","Listen-1054","https://sofacoustics.org/data/database/listen (dtf)/IRC_1054_C_44100.sofa","https://drive.google.com/file/d/1EQXDd_Dn0F7wqC6DR95mV51ithPOcYE7/view?usp=drive_link",,,"yes","high","no","3.1.0","1.0.1",,"no","no",,,,,"933",,"no",
"Human Listener","Listen","1055","1055","Listen-1055","https://sofacoustics.org/data/database/listen (dtf)/IRC_1055_C_44100.sofa","https://drive.google.com/file/d/15uufYvQaVYZfBYeJw97kyQa7hyEy-vad/view?usp=drive_link",,,"yes","high","no","3.1.0","1.0.1",,"no","no",,,,,"934",,"no",
"Human Listener","Listen","1056","1056","Listen-1056","https://sofacoustics.org/data/database/listen (dtf)/IRC_1056_C_44100.sofa","https://drive.google.com/file/d/14UABODbVcU_biIjiKASsnatcH1D1n3Eg/view?usp=drive_link",,,"yes","high","no","3.1.0","1.0.1",,"no","no",,,,,"935",,"no",
"Human Listener","Listen","1057","1057","Listen-1057","https://sofacoustics.org/data/database/listen (dtf)/IRC_1057_C_44100.sofa","https://drive.google.com/file/d/1Tcr_SkU_Uo3lWv32YME8haW7-UOqeJxm/view?usp=drive_link",,,"yes","high","no","3.1.0","1.0.1",,"no","no",,,,,"936",,"no",
"Human Listener","Listen","1058","1058","Listen-1058","https://sofacoustics.org/data/database/listen (dtf)/IRC_1058_C_44100.sofa","https://drive.google.com/file/d/1eifEgXc5EBTbTt2KBlrDnXrQN3jQbH0s/view?usp=drive_link",,,"yes","high","no","3.1.0","1.0.1",,"no","no",,,,,"937",,"no",
"Human Listener","Listen","1059","1059","Listen-1059","https://sofacoustics.org/data/database/listen (dtf)/IRC_1059_C_44100.sofa","https://drive.google.com/file/d/1X1MzgeUb6kzHS6pxQ9WMuSHRbgYnd_Tq/view?usp=drive_link",,,"yes","high","no","3.1.0","1.0.1",,"no","no",,,,,"938",,"no",
"Human Listener","RIEC","subject_001","subject_001","RIEC-_001","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_001.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_001.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"939",,"no",
"Human Listener","RIEC","subject_002","subject_002","RIEC-_002","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_002.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_002.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"940",,"no",
"Human Listener","RIEC","subject_003","subject_003","RIEC-_003","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_003.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_003.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"941",,"no",
"Human Listener","RIEC","subject_004","subject_004","RIEC-_004","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_004.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_004.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"942",,"no",
"Human Listener","RIEC","subject_005","subject_005","RIEC-_005","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_005.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_005.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"943",,"no",
"Human Listener","RIEC","subject_006","subject_006","RIEC-_006","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_006.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_006.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"944",,"no",
"Human Listener","RIEC","subject_007","subject_007","RIEC-_007","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_007.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_007.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"945",,"no",
"Human Listener","RIEC","subject_008","subject_008","RIEC-_008","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_008.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_008.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"946",,"no",
"Human Listener","RIEC","subject_009","subject_009","RIEC-_009","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_009.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_009.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"947",,"no",
"Human Listener","RIEC","subject_010","subject_010","RIEC-_010","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_010.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_010.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"948",,"no",
"Human Listener","RIEC","subject_011","subject_011","RIEC-_011","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_011.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_011.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"949",,"no",
"Human Listener","RIEC","subject_012","subject_012","RIEC-_012","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_012.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_012.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"950",,"no",
"Human Listener","RIEC","subject_013","subject_013","RIEC-_013","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_013.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_013.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"951",,"no",
"Human Listener","RIEC","subject_014","subject_014","RIEC-_014","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_014.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_014.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"952",,"no",
"Human Listener","RIEC","subject_015","subject_015","RIEC-_015","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_015.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_015.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"953",,"no",
"Human Listener","RIEC","subject_016","subject_016","RIEC-_016","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_016.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_016.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"954",,"no",
"Human Listener","RIEC","subject_017","subject_017","RIEC-_017","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_017.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_017.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"955",,"no",
"Human Listener","RIEC","subject_018","subject_018","RIEC-_018","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_018.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_018.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"956",,"no",
"Human Listener","RIEC","subject_019","subject_019","RIEC-_019","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_019.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_019.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"957",,"no",
"Human Listener","RIEC","subject_020","subject_020","RIEC-_020","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_020.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_020.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"958",,"no",
"Human Listener","RIEC","subject_021","subject_021","RIEC-_021","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_021.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_021.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"959",,"no",
"Human Listener","RIEC","subject_022","subject_022","RIEC-_022","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_022.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_022.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"960",,"no",
"Human Listener","RIEC","subject_023","subject_023","RIEC-_023","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_023.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_023.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"961",,"no",
"Human Listener","RIEC","subject_024","subject_024","RIEC-_024","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_024.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_024.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"962",,"no",
"Human Listener","RIEC","subject_025","subject_025","RIEC-_025","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_025.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_025.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"963",,"no",
"Human Listener","RIEC","subject_026","subject_026","RIEC-_026","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_026.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_026.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"964",,"no",
"Human Listener","RIEC","subject_027","subject_027","RIEC-_027","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_027.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_027.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"965",,"no",
"Human Listener","RIEC","subject_028","subject_028","RIEC-_028","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_028.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_028.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"966",,"no",
"Human Listener","RIEC","subject_029","subject_029","RIEC-_029","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_029.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_029.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"967",,"no",
"Human Listener","RIEC","subject_030","subject_030","RIEC-_030","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_030.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_030.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"968",,"no",
"Human Listener","RIEC","subject_031","subject_031","RIEC-_031","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_031.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_031.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"969",,"no",
"Human Listener","RIEC","subject_032","subject_032","RIEC-_032","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_032.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_032.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"970",,"no",
"Human Listener","RIEC","subject_033","subject_033","RIEC-_033","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_033.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_033.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"971",,"no",
"Human Listener","RIEC","subject_034","subject_034","RIEC-_034","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_034.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_034.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"972",,"no",
"Human Listener","RIEC","subject_035","subject_035","RIEC-_035","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_035.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_035.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"973",,"no",
"Human Listener","RIEC","subject_036","subject_036","RIEC-_036","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_036.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_036.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"974",,"no",
"Human Listener","RIEC","subject_037","subject_037","RIEC-_037","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_037.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_037.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"975",,"no",
"Human Listener","RIEC","subject_038","subject_038","RIEC-_038","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_038.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_038.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"976",,"no",
"Human Listener","RIEC","subject_039","subject_039","RIEC-_039","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_039.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_039.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"977",,"no",
"Human Listener","RIEC","subject_040","subject_040","RIEC-_040","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_040.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_040.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"978",,"no",
"Human Listener","RIEC","subject_041","subject_041","RIEC-_041","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_041.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_041.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"979",,"no",
"Human Listener","RIEC","subject_042","subject_042","RIEC-_042","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_042.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_042.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"980",,"no",
"Human Listener","RIEC","subject_043","subject_043","RIEC-_043","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_043.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_043.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"981",,"no",
"Human Listener","RIEC","subject_044","subject_044","RIEC-_044","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_044.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_044.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"982",,"no",
"Human Listener","RIEC","subject_045","subject_045","RIEC-_045","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_045.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_045.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"983",,"no",
"Human Listener","RIEC","subject_046","subject_046","RIEC-_046","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_046.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_046.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"984",,"no",
"Human Listener","RIEC","subject_047","subject_047","RIEC-_047","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_047.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_047.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"985",,"no",
"Human Listener","RIEC","subject_048","subject_048","RIEC-_048","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_048.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_048.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"986",,"no",
"Human Listener","RIEC","subject_049","subject_049","RIEC-_049","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_049.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_049.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"987",,"no",
"Human Listener","RIEC","subject_050","subject_050","RIEC-_050","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_050.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_050.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"988",,"no",
"Human Listener","RIEC","subject_051","subject_051","RIEC-_051","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_051.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_051.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"989",,"no",
"Human Listener","RIEC","subject_052","subject_052","RIEC-_052","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_052.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_052.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"990",,"no",
"Human Listener","RIEC","subject_053","subject_053","RIEC-_053","https://sofacoustics.org/data/database/riec/RIEC_hrir_subject_053.sofa","https://www.riec.tohoku.ac.jp/pub/hrtf/data/RIEC_hrir_subject_053.sofa",,,"no","high","no","3.1.0","1.0.1",,"no","no",,,,,"991",,"no",
